Season,Game_ID,Game_Date,Away_Team,Home_Team,home_team_score,away_team_score,wins_home,wins_away,loss_home,loss_away,largest_lead_home,largest_lead_away,result_win,ASG_Count,day,rivalry,Home_Team_Twitter,Away_Team_Twitter,Home_Team_Rank,Away_Team_Rank,Holiday,Rounded Viewers
2017-18,21700918,2018-02-28,11,9,110,102,18,18,44,41,14,12,1,0,2,0,766000,753000,26,14,0,3007
2017-18,21700919,2018-02-28,18,30,110,111,19,35,42,27,7,15,2,6,2,0,1200000,1800000,9,17,0,20513
2017-18,21700920,2018-02-28,21,23,121,116,34,36,26,25,5,15,1,2,2,0,2300000,659000,12,30,0,14099
2017-18,21700921,2018-02-28,26,25,105,92,47,32,13,27,27,2,1,3,2,0,1100000,1710000,6,8,0,15406
2017-18,21700923,2018-03-01,10,1,97,108,36,32,24,27,0,13,2,1,3,0,2100000,925000,11,25,0,42108
2017-18,21700925,2018-03-01,27,2,99,108,38,35,26,26,11,12,2,3,3,0,823000,645000,17,29,0,12721
2017-18,21700926,2018-03-02,17,4,115,106,18,29,43,32,9,9,1,3,4,0,1500000,710000,19,21,0,11327
2017-18,21700927,2018-03-02,29,10,110,99,33,28,27,34,11,14,1,1,4,0,925000,726000,25,28,0,20459
2017-18,21700928,2018-03-02,3,13,109,114,19,48,43,14,6,15,2,2,4,0,991000,3500000,23,3,0,28136
2017-18,21700930,2018-03-02,30,14,108,100,20,19,41,43,8,14,1,0,4,0,3600000,1200000,4,9,0,5753
2017-18,21700931,2018-03-02,24,9,108,102,33,18,28,42,16,4,1,0,4,0,766000,634000,26,22,0,4301
2017-18,21700932,2018-03-02,5,8,96,103,33,34,28,27,5,17,2,4,4,0,695000,930000,27,24,0,8428
2017-18,21700933,2018-03-02,18,11,116,124,19,36,44,27,13,8,2,2,4,0,753000,1800000,14,17,0,20425
2017-18,21700934,2018-03-02,27,20,108,116,38,31,27,30,3,12,2,2,4,0,632000,645000,20,29,0,14189
2017-18,21700935,2018-03-02,22,25,128,105,32,24,28,38,30,3,1,2,4,0,1100000,1780000,6,1,0,6421
2017-18,21700936,2018-03-03,9,4,107,100,19,18,43,43,7,7,1,0,5,0,1500000,766000,19,26,0,9607
2017-18,21700938,2018-03-03,17,19,105,96,32,29,30,33,18,9,1,2,5,0,4090000,710000,10,21,0,10298
2017-18,21700941,2018-03-03,18,2,108,100,36,37,26,27,11,6,1,1,5,0,823000,1800000,17,17,0,21211
2017-18,21700942,2018-03-03,20,15,91,98,19,32,43,30,1,18,2,0,5,0,714000,632000,15,20,0,5374
2017-18,21700943,2018-03-04,11,13,113,112,19,19,44,45,7,7,1,0,6,0,991000,753000,23,14,0,13480
2017-18,21700944,2018-03-04,29,7,103,98,44,28,17,35,13,2,1,3,6,0,1400000,726000,13,28,0,11155
2017-18,21700945,2018-03-04,5,28,98,95,35,36,27,27,17,0,1,3,6,0,662000,930000,18,24,0,11659
2017-18,21700946,2018-03-04,21,30,126,109,35,19,26,44,20,2,1,3,6,0,1200000,659000,9,30,0,7203
2017-18,21700947,2018-03-04,10,8,118,110,33,34,29,27,14,20,1,2,6,0,695000,925000,27,25,0,20203
2017-18,21700949,2018-03-04,22,15,99,102,24,19,39,44,1,19,2,2,6,0,714000,1780000,15,1,0,6270
2017-18,21700950,2018-03-05,17,1,112,90,36,29,26,34,25,6,1,1,0,0,2100000,710000,11,21,0,26226
2017-18,21700951,2018-03-05,8,5,89,92,34,36,29,27,6,15,2,3,0,0,930000,695000,24,27,0,15351
2017-18,21700952,2018-03-05,11,19,125,103,33,19,30,46,28,2,1,2,0,0,4090000,753000,10,14,0,6596
2017-18,21700953,2018-03-05,6,14,105,89,44,21,20,41,37,0,1,1,0,0,3600000,2300000,4,5,0,12671
2017-18,21700954,2018-03-05,9,23,100,98,36,18,27,44,9,8,1,2,0,0,2300000,766000,12,26,0,11610
2017-18,21700955,2018-03-05,4,20,80,94,20,33,43,30,6,16,2,0,0,0,632000,1500000,20,19,0,7352
2017-18,21700956,2018-03-05,2,12,103,108,28,37,34,26,12,14,2,1,0,0,6170000,823000,2,17,0,25250
2017-18,21700957,2018-03-06,10,29,128,114,34,28,28,36,18,6,1,1,1,0,726000,925000,28,25,0,13447
2017-18,21700958,2018-03-06,13,7,90,106,20,45,44,17,8,19,2,2,1,0,1400000,991000,13,23,0,6465
2017-18,21700959,2018-03-06,19,28,113,117,34,36,30,28,2,18,2,2,1,0,662000,4090000,18,10,0,16695
2017-18,21700960,2018-03-06,26,18,122,112,49,37,13,28,19,9,1,3,1,0,1800000,1710000,16,8,0,37136
2017-18,21700963,2018-03-06,16,3,114,101,49,20,14,44,21,6,1,2,1,0,3500000,755000,3,7,0,19913
2017-18,21700964,2018-03-06,21,25,121,116,36,34,26,28,20,4,1,4,1,0,1100000,659000,6,30,0,11310
2017-18,21700965,2018-03-07,20,5,84,104,37,34,27,30,6,23,2,2,2,0,930000,632000,24,20,0,12758
2017-18,21700966,2018-03-07,7,17,121,119,45,29,18,35,7,17,1,1,2,0,710000,1400000,21,13,0,20049
2017-18,21700967,2018-03-07,9,14,119,110,21,18,42,45,21,5,1,0,2,0,3600000,766000,4,26,0,5194
2017-18,21700970,2018-03-07,1,24,113,108,37,35,26,29,16,3,1,2,2,0,634000,2100000,22,11,0,27734
2017-18,21700971,2018-03-07,4,12,108,107,28,20,35,44,12,15,1,0,2,0,6170000,1500000,2,19,0,16638
2017-18,21700972,2018-03-08,16,29,125,111,20,28,45,37,21,5,1,2,3,0,726000,755000,28,7,0,8175
2017-18,21700974,2018-03-08,6,27,117,109,45,38,20,28,18,4,1,2,3,0,645000,2300000,29,5,0,25225
2017-18,21700975,2018-03-08,11,18,87,115,19,37,47,29,7,29,2,4,3,0,1800000,753000,16,14,0,11664
2017-18,21700976,2018-03-08,23,3,110,107,50,37,14,27,11,9,1,2,3,0,3500000,2300000,3,12,0,35328
2017-18,21700977,2018-03-09,14,17,83,99,22,29,42,36,10,20,2,5,4,2,710000,3600000,21,4,0,8630
2017-18,21700978,2018-03-09,13,5,87,112,20,37,45,28,2,31,2,1,4,0,930000,991000,24,23,0,5254
2017-18,21700980,2018-03-09,20,9,95,78,35,18,30,46,17,4,1,0,4,0,766000,632000,26,20,0,5986
2017-18,21700981,2018-03-09,22,8,120,112,34,24,31,41,16,1,1,3,4,0,695000,1780000,27,1,0,8493
2017-18,21700982,2018-03-09,28,21,97,116,38,37,26,28,1,27,2,2,4,0,659000,662000,30,18,0,6988
2017-18,21700983,2018-03-09,12,24,125,116,35,29,30,35,13,4,1,0,4,0,634000,6170000,22,2,0,23152
2017-18,21700984,2018-03-09,3,2,108,125,51,39,14,26,6,18,2,4,4,0,823000,3500000,17,3,0,31389
2017-18,21700985,2018-03-09,4,15,88,94,20,20,45,45,0,15,2,0,4,0,714000,1500000,15,19,0,2343
2017-18,21700987,2018-03-10,11,29,115,122,19,28,48,38,0,22,2,2,5,0,726000,753000,28,14,0,9866
2017-18,21700988,2018-03-10,28,19,129,102,35,38,31,28,38,0,1,1,5,0,4090000,662000,10,18,0,16223
2017-18,21700989,2018-03-10,9,30,114,80,20,18,45,47,34,1,1,0,5,0,1200000,766000,9,26,0,3690
2017-18,21700991,2018-03-10,4,25,113,105,35,20,29,46,12,9,1,0,5,0,1100000,1500000,6,19,0,9524
2017-18,21700992,2018-03-11,7,22,106,132,24,48,42,17,5,30,2,3,6,0,1780000,1400000,1,13,0,13375
2017-18,21700993,2018-03-11,14,13,122,129,20,22,46,43,16,13,2,0,6,0,991000,3600000,23,4,0,5906
2017-18,21700995,2018-03-11,20,21,99,116,38,36,27,30,9,17,2,6,6,0,659000,632000,30,20,0,16609
2017-18,21700996,2018-03-11,15,24,130,104,36,21,30,45,36,2,1,0,6,0,634000,714000,22,15,0,6705
2017-18,21700997,2018-03-11,26,30,82,105,21,51,45,14,6,26,2,2,6,3,1200000,1710000,9,8,0,13745
2017-18,21700999,2018-03-11,10,16,97,120,21,35,45,29,2,27,2,3,6,0,755000,925000,7,25,0,9117
2017-18,21701001,2018-03-12,23,26,109,93,52,37,14,29,26,2,1,2,0,3,1710000,2300000,8,12,0,20117
2017-18,21701002,2018-03-12,8,9,121,103,35,18,31,48,19,8,1,2,0,0,766000,695000,26,27,0,6232
2017-18,21701003,2018-03-12,15,18,101,106,21,39,46,29,1,10,2,1,0,0,1800000,714000,16,15,0,14461
2017-18,21701004,2018-03-12,19,2,99,115,36,40,31,26,3,19,2,2,0,0,823000,4090000,17,10,0,14124
2017-18,21701005,2018-03-13,5,10,101,98,39,36,28,29,12,5,1,2,1,0,925000,930000,25,24,0,19615
2017-18,21701006,2018-03-13,27,28,116,111,39,38,29,29,8,10,1,2,1,0,662000,645000,18,29,0,12378
2017-18,21701007,2018-03-13,18,13,107,119,20,40,47,29,12,16,2,4,1,0,991000,1800000,23,17,0,13745
2017-18,21701008,2018-03-13,7,16,102,116,21,49,46,17,15,14,2,2,1,0,755000,1400000,7,13,0,9902
2017-18,21701009,2018-03-13,30,22,110,97,21,24,46,43,14,9,1,2,1,0,1780000,1200000,1,9,0,3465
2017-18,21701010,2018-03-13,25,14,106,112,23,36,43,29,8,14,2,0,1,0,3600000,1100000,4,6,0,5441
2017-18,21701011,2018-03-13,29,21,119,115,38,29,28,38,11,6,1,1,1,0,659000,726000,30,28,0,8832
2017-18,21701013,2018-03-13,17,20,110,79,37,30,30,36,39,0,1,1,1,0,632000,710000,20,21,0,5654
2017-18,21701016,2018-03-14,8,4,117,126,36,20,31,48,4,16,2,2,2,0,1500000,695000,19,27,0,10633
2017-18,21701017,2018-03-14,28,6,124,125,46,38,21,30,20,6,2,1,2,0,2300000,662000,5,18,0,32714
2017-18,21701018,2018-03-14,19,15,119,123,36,21,32,47,11,16,2,4,2,0,714000,4090000,15,10,0,10877
2017-18,21701019,2018-03-14,12,3,117,106,51,31,16,36,15,2,1,1,2,0,3500000,6170000,3,2,0,32544
2017-18,21701020,2018-03-15,7,5,99,106,40,50,28,17,10,8,2,4,3,0,930000,1400000,24,13,0,19695
2017-18,21701021,2018-03-15,29,13,117,129,20,29,48,39,0,23,2,3,3,0,991000,726000,23,28,0,3335
2017-18,21701022,2018-03-15,10,22,110,118,24,36,44,30,13,8,2,1,3,0,1780000,925000,1,25,0,14488
2017-18,21701023,2018-03-15,25,26,101,96,53,37,14,29,8,12,1,2,3,0,1710000,1100000,8,6,0,19056
2017-18,21701024,2018-03-15,14,9,111,110,23,18,44,49,7,11,1,0,3,0,766000,3600000,26,4,0,6055
2017-18,21701025,2018-03-15,21,23,93,98,39,38,28,30,4,15,2,1,3,0,2300000,659000,12,30,0,17868
2017-18,21701026,2018-03-15,17,24,120,113,37,30,31,37,26,5,1,3,3,0,634000,710000,22,21,0,4919
2017-18,21701027,2018-03-15,11,20,88,116,19,38,50,30,4,31,2,0,3,0,632000,753000,20,14,0,6487
2017-18,21701028,2018-03-15,1,2,105,113,39,41,28,26,4,15,2,1,3,0,823000,2100000,17,11,0,31414
2017-18,21701029,2018-03-16,6,4,92,83,46,21,22,48,24,2,1,3,4,0,1500000,2300000,19,5,0,16251
2017-18,21701030,2018-03-16,16,10,116,120,21,37,47,30,13,6,2,2,4,0,925000,755000,25,7,0,21836
2017-18,21701031,2018-03-16,30,7,115,122,22,51,46,17,11,7,2,1,4,0,1400000,1200000,13,9,0,19148
2017-18,21701032,2018-03-16,25,18,113,121,37,41,30,29,9,12,2,2,4,0,1800000,1100000,16,6,0,25740
2017-18,21701033,2018-03-16,15,3,93,98,52,22,16,47,11,5,2,2,4,0,3500000,714000,3,15,0,25379
2017-18,21701034,2018-03-16,19,12,91,92,31,36,37,33,4,7,2,4,4,0,6170000,4090000,2,10,0,24402
2017-18,21701035,2018-03-17,5,28,102,109,40,39,29,30,4,21,2,1,5,0,662000,930000,18,24,0,9224
2017-18,21701036,2018-03-17,26,21,101,107,39,54,29,14,2,20,2,3,5,0,659000,1710000,30,8,0,25284
2017-18,21701037,2018-03-17,30,16,106,114,22,21,47,48,10,14,2,0,5,0,755000,1200000,7,9,0,4972
2017-18,21701040,2018-03-17,24,9,94,101,38,18,31,50,0,21,2,0,5,0,766000,634000,26,22,0,6589
2017-18,21701041,2018-03-17,13,8,117,122,20,36,49,32,11,13,2,2,5,0,695000,991000,27,23,0,15222
2017-18,21701042,2018-03-17,27,23,101,117,40,39,29,30,9,17,2,1,5,0,2300000,645000,12,29,0,18373
2017-18,21701043,2018-03-17,15,20,97,103,23,39,47,30,9,10,2,0,5,0,632000,714000,20,15,0,11849
2017-18,21701044,2018-03-17,3,11,124,109,52,19,17,51,17,15,1,3,5,0,753000,3500000,14,3,0,18759
2017-18,21701046,2018-03-18,18,7,132,125,42,52,29,17,9,10,1,2,6,0,1400000,1800000,13,17,0,30189
2017-18,21701047,2018-03-18,6,21,89,108,47,39,22,30,9,23,2,4,6,0,659000,2300000,30,5,0,21838
2017-18,21701048,2018-03-18,26,27,129,120,55,40,14,30,25,2,1,4,6,0,645000,1710000,29,8,0,20756
2017-18,21701050,2018-03-19,8,1,124,117,40,37,29,32,17,5,1,1,0,0,2100000,695000,11,27,0,30655
2017-18,21701051,2018-03-19,12,5,100,110,31,40,38,30,12,16,2,3,0,0,930000,6170000,24,2,0,11850
2017-18,21701052,2018-03-19,29,10,108,94,38,30,30,40,14,7,1,1,0,0,925000,726000,25,28,0,8661
2017-18,21701054,2018-03-19,24,19,141,149,38,37,32,33,11,10,2,2,0,0,4090000,634000,10,22,0,18912
2017-18,21701055,2018-03-19,14,22,92,110,24,25,45,45,3,20,2,1,0,2,1780000,3600000,1,4,0,4338
2017-18,21701056,2018-03-19,3,23,75,89,53,40,17,30,4,16,2,1,0,0,2300000,3500000,12,3,0,24589
2017-18,21701057,2018-03-19,17,15,90,106,23,30,48,39,3,22,2,5,0,0,714000,710000,15,21,0,4350
2017-18,21701059,2018-03-20,18,6,100,99,47,43,23,29,5,10,1,2,1,0,2300000,1800000,5,17,0,34487
2017-18,21701060,2018-03-20,25,27,109,123,37,40,32,31,6,21,2,4,1,0,645000,1100000,29,6,0,9223
2017-18,21701062,2018-03-20,13,20,99,94,20,40,50,30,5,10,1,0,1,0,632000,991000,20,23,0,9842
2017-18,21701063,2018-03-20,17,11,88,115,19,31,52,39,7,30,2,2,1,0,753000,710000,14,21,0,3078
2017-18,21701064,2018-03-20,26,2,115,111,56,44,14,26,9,7,1,1,1,0,823000,1710000,17,8,0,25468
2017-18,21701065,2018-03-21,7,1,132,129,41,53,29,18,7,15,1,4,2,0,2100000,1400000,11,13,0,44998
2017-18,21701066,2018-03-21,9,10,119,105,39,19,30,51,35,0,1,1,2,0,925000,766000,25,26,0,7170
2017-18,21701067,2018-03-21,29,16,105,111,23,30,48,41,23,6,2,1,2,0,755000,726000,7,28,0,5695
2017-18,21701068,2018-03-21,22,19,119,98,38,26,33,45,28,6,1,2,2,2,4090000,1780000,10,1,0,5070
2017-18,21701069,2018-03-21,24,14,102,135,24,38,46,33,1,46,2,0,2,0,3600000,634000,4,22,0,2821
2017-18,21701070,2018-03-21,25,8,127,120,37,37,33,33,19,3,1,1,2,0,695000,1100000,27,6,0,6887
2017-18,21701071,2018-03-21,28,23,98,90,41,40,30,30,22,7,1,3,2,0,2300000,662000,12,18,0,12718
2017-18,21701072,2018-03-22,9,29,79,140,19,31,52,41,0,65,2,1,3,0,726000,766000,28,26,0,6936
2017-18,21701073,2018-03-22,10,4,98,118,21,40,50,30,2,35,2,1,3,0,1500000,925000,19,25,0,11814
2017-18,21701074,2018-03-22,17,26,100,96,57,32,14,39,9,8,1,2,3,0,1710000,710000,8,21,0,21360
2017-18,21701075,2018-03-22,12,21,128,125,42,31,30,39,6,11,1,2,3,0,659000,6170000,30,2,0,22323
2017-18,21701076,2018-03-22,20,30,112,119,22,40,49,31,3,21,2,0,3,0,1200000,632000,9,20,0,8061
2017-18,21701077,2018-03-22,13,15,90,105,21,23,50,49,9,15,2,0,3,0,714000,991000,15,23,0,5347
2017-18,21701079,2018-03-23,24,28,108,100,39,40,33,31,14,4,1,2,4,0,662000,634000,18,22,0,10663
2017-18,21701080,2018-03-23,11,1,120,95,42,19,29,53,31,7,1,2,4,0,2100000,753000,11,14,0,22726
2017-18,21701081,2018-03-23,27,22,108,104,41,26,31,46,16,7,1,3,4,0,1780000,645000,1,29,0,8633
2017-18,21701082,2018-03-23,16,7,112,116,23,53,49,19,14,7,2,2,4,0,1400000,755000,13,7,0,10853
2017-18,21701084,2018-03-23,19,18,99,105,39,43,33,30,5,12,2,3,4,0,1800000,4090000,16,10,0,20182
2017-18,21701085,2018-03-23,20,23,124,120,42,41,30,31,11,3,1,1,4,0,2300000,632000,12,20,0,26284
2017-18,21701086,2018-03-23,6,2,105,100,48,44,23,27,5,12,1,3,4,0,823000,2300000,17,5,0,20298
2017-18,21701087,2018-03-23,13,3,94,106,21,53,51,18,15,13,2,4,4,0,3500000,991000,3,23,0,18969
2017-18,21701090,2018-03-24,11,4,105,99,21,19,51,54,10,10,1,0,5,0,1500000,753000,19,14,0,4904
2017-18,21701091,2018-03-24,21,26,91,114,43,58,30,14,0,29,2,3,5,0,1710000,659000,8,30,0,18109
2017-18,21701093,2018-03-24,29,30,98,102,22,32,50,41,8,15,2,1,5,0,1200000,726000,9,28,0,6536
2017-18,21701095,2018-03-25,23,8,106,103,38,43,34,30,15,4,1,2,6,0,695000,2300000,27,12,0,24909
2017-18,21701096,2018-03-25,19,5,107,113,39,42,34,31,14,8,2,2,6,0,930000,4090000,24,10,0,14031
2017-18,21701097,2018-03-25,25,7,117,106,38,54,34,19,14,18,1,2,6,0,1400000,1100000,13,6,0,10650
2017-18,21701099,2018-03-25,6,15,104,93,49,24,23,49,13,10,1,2,6,0,714000,2300000,15,5,0,8983
2017-18,21701101,2018-03-25,13,26,99,118,21,59,52,14,0,26,2,1,6,0,1710000,991000,8,23,0,7280
2017-18,21701102,2018-03-25,20,3,91,110,54,41,18,32,9,26,2,4,6,0,3500000,632000,3,20,0,16662
2017-18,21701103,2018-03-26,22,29,128,137,27,33,47,41,5,17,2,2,0,0,726000,1780000,28,1,0,7857
2017-18,21701105,2018-03-26,24,10,104,123,40,42,33,30,10,24,2,1,0,0,925000,634000,25,22,0,23580
2017-18,21701106,2018-03-26,9,27,93,101,42,19,32,54,6,8,2,2,0,0,645000,766000,29,26,0,10443
2017-18,21701107,2018-03-26,6,11,102,94,50,19,23,55,20,3,1,2,0,0,753000,2300000,14,5,0,11259
2017-18,21701108,2018-03-27,23,28,106,116,43,40,31,33,8,25,2,3,1,0,662000,2300000,18,12,0,13610
2017-18,21701109,2018-03-27,24,7,110,114,40,54,34,20,8,10,2,2,1,0,1400000,634000,13,22,0,12062
2017-18,21701110,2018-03-27,1,19,79,98,44,39,29,35,1,23,2,3,1,0,4090000,2100000,10,11,0,30716
2017-18,21701111,2018-03-27,14,26,86,118,24,60,49,14,2,40,2,1,1,0,1710000,3600000,8,4,0,6648
2017-18,21701112,2018-03-27,2,21,103,107,43,45,31,28,11,5,2,3,1,0,659000,823000,30,17,0,12299
2017-18,21701113,2018-03-27,30,15,103,97,22,24,51,50,18,4,1,0,1,0,714000,1200000,15,9,0,3587
2017-18,21701114,2018-03-27,5,3,81,92,54,43,19,31,15,13,2,5,1,0,3500000,930000,3,24,0,15198
2017-18,21701115,2018-03-27,8,25,105,98,39,39,34,34,16,5,1,1,1,0,1100000,695000,6,27,0,8902
2017-18,21701116,2018-03-28,1,29,118,105,44,34,30,41,20,6,1,3,2,0,726000,2100000,28,11,0,22776
2017-18,21701118,2018-03-28,22,10,101,118,27,43,48,30,4,17,2,2,2,0,925000,1780000,25,1,0,15127
2017-18,21701119,2018-03-28,2,9,103,108,46,20,28,54,10,6,2,1,2,0,766000,823000,26,17,0,8617
2017-18,21701120,2018-03-28,13,27,114,126,21,42,53,33,6,16,2,2,2,0,645000,991000,29,23,0,6379
2017-18,21701121,2018-03-28,6,20,97,94,51,42,23,32,12,11,1,2,2,0,632000,2300000,20,5,0,20095
2017-18,21701122,2018-03-28,25,11,111,99,40,19,34,56,22,7,1,0,2,0,753000,1100000,14,6,0,4383
2017-18,21701124,2018-03-29,28,17,92,103,41,34,33,40,7,15,2,3,3,0,710000,662000,21,18,0,10098
2017-18,21701126,2018-03-29,18,23,103,99,43,44,32,31,10,7,1,3,3,0,2300000,1800000,12,17,0,34957
2017-18,21701129,2018-03-30,14,4,90,82,24,22,51,52,16,5,1,0,4,0,1500000,3600000,19,4,0,7276
2017-18,21701130,2018-03-30,10,13,91,101,21,44,54,30,3,28,2,1,4,0,991000,925000,23,25,0,14413
2017-18,21701133,2018-03-30,24,18,126,125,40,44,35,32,15,9,1,2,4,0,1800000,634000,16,22,0,28110
2017-18,21701134,2018-03-30,27,30,92,93,23,43,52,33,9,12,2,2,4,0,1200000,645000,9,29,0,6081
2017-18,21701138,2018-03-31,29,28,107,93,41,34,34,42,16,4,1,3,5,0,662000,726000,18,28,0,8380
2017-18,21701139,2018-03-31,17,22,109,115,27,35,49,40,7,10,2,2,5,0,1780000,710000,1,21,0,9855
2017-18,21701140,2018-03-31,7,6,110,99,52,55,23,20,12,6,1,4,5,0,2300000,1400000,5,13,0,28372
2017-18,21701141,2018-03-31,16,19,109,110,41,24,35,51,14,9,2,1,5,0,4090000,755000,10,7,0,13276
2017-18,21701142,2018-03-31,3,15,112,96,54,24,21,52,24,7,1,4,5,0,714000,3500000,15,3,0,19046
2017-18,21701143,2018-04-01,10,29,119,102,45,34,30,43,20,5,1,2,6,0,726000,925000,28,25,0,14777
2017-18,21701145,2018-04-01,26,23,83,100,62,44,14,32,4,20,2,2,6,3,2300000,1710000,12,8,0,31483
2017-18,21701146,2018-04-01,5,25,104,111,41,45,35,31,16,7,2,1,6,0,1100000,930000,6,24,0,9556
2017-18,21701148,2018-04-01,17,16,96,108,25,36,51,40,4,20,2,1,6,0,755000,710000,7,21,0,3660
2017-18,21701149,2018-04-01,30,1,98,87,46,23,30,53,13,9,1,2,6,0,2100000,1200000,11,9,0,24368
2017-18,21701150,2018-04-01,18,21,104,109,43,44,33,33,10,12,2,4,6,0,659000,1800000,30,17,0,21507
2017-18,21701151,2018-04-01,20,27,97,121,44,43,33,33,7,29,2,2,6,0,645000,632000,29,20,0,11693
2017-18,21701152,2018-04-01,8,24,128,125,41,41,35,35,12,18,1,1,6,0,634000,695000,22,27,0,17001
2017-18,21701153,2018-04-01,11,3,117,107,55,19,21,58,21,14,1,4,6,0,3500000,753000,3,14,0,15570
2017-18,21701154,2018-04-01,9,2,113,98,47,21,29,55,24,2,1,1,6,0,823000,766000,17,26,0,4483
2017-18,21701156,2018-04-03,7,1,112,106,47,55,30,21,16,7,1,4,1,0,2100000,1400000,11,13,0,36222
2017-18,21701157,2018-04-03,16,10,95,121,25,46,52,30,5,30,2,1,1,0,925000,755000,25,7,0,11767
2017-18,21701158,2018-04-03,13,19,98,101,22,41,55,36,9,8,2,1,1,0,4090000,991000,10,23,0,6852
2017-18,21701159,2018-04-03,4,22,73,97,27,22,50,54,4,24,2,1,1,0,1780000,1500000,1,19,0,2771
2017-18,21701160,2018-04-03,29,14,120,114,26,34,51,44,12,6,1,1,1,0,3600000,726000,4,28,0,3024
2017-18,21701161,2018-04-03,28,26,120,104,62,42,15,35,24,0,1,3,1,0,1710000,662000,8,18,0,6707
2017-18,21701163,2018-04-03,3,18,111,107,56,45,21,33,12,8,1,6,1,0,1800000,3500000,16,3,0,41918
2017-18,21701165,2018-04-03,5,24,107,104,42,46,35,31,14,5,1,1,1,0,634000,930000,22,24,0,6591
2017-18,21701166,2018-04-03,12,20,110,117,33,44,43,33,12,15,2,0,1,0,632000,6170000,20,2,0,12267
2017-18,21701167,2018-04-03,15,11,97,94,19,25,59,53,14,6,1,0,1,0,753000,714000,14,15,0,2685
2017-18,21701168,2018-04-03,23,25,113,110,41,45,36,32,3,19,1,1,1,0,1100000,2300000,6,12,0,17129
2017-18,21701169,2018-04-04,10,17,115,108,47,37,30,40,19,6,1,2,2,0,710000,925000,21,25,0,15201
2017-18,21701170,2018-04-04,30,4,100,105,24,23,54,54,1,14,2,0,2,0,1500000,1200000,19,9,0,4538
2017-18,21701172,2018-04-04,19,13,86,115,22,42,56,36,8,35,2,1,2,0,991000,4090000,23,10,0,4371
2017-18,21701173,2018-04-04,9,21,123,95,43,21,34,56,32,0,1,2,2,0,659000,766000,30,26,0,3544
2017-18,21701174,2018-04-04,23,12,122,112,33,45,44,33,10,8,1,1,2,3,6170000,2300000,2,12,0,23835
2017-18,21701175,2018-04-05,3,5,106,126,57,46,21,32,5,26,2,5,3,0,930000,3500000,24,3,0,21590
2017-18,21701176,2018-04-05,28,1,119,115,48,42,30,36,15,17,1,4,3,0,2100000,662000,11,18,0,32600
2017-18,21701177,2018-04-05,2,26,96,94,63,48,15,30,24,3,1,2,3,0,1710000,823000,8,17,0,13527
2017-18,21701179,2018-04-05,25,20,95,117,42,45,36,33,0,30,2,0,3,0,632000,1100000,20,6,0,10116
2017-18,21701180,2018-04-05,27,24,100,96,43,44,35,34,7,8,1,2,3,0,634000,645000,22,29,0,17256
2017-18,21701181,2018-04-06,30,17,106,113,24,37,55,41,7,8,2,1,4,0,710000,1200000,21,9,0,3848
2017-18,21701182,2018-04-06,29,4,100,137,24,34,54,45,1,45,2,1,4,0,1500000,726000,19,28,0,1899
2017-18,21701183,2018-04-06,1,10,130,132,49,48,30,30,5,30,2,3,4,0,925000,2100000,25,11,0,59525
2017-18,21701184,2018-04-06,13,28,103,97,22,42,57,37,11,6,1,2,4,0,662000,991000,18,23,0,2635
2017-18,21701185,2018-04-06,14,6,111,104,53,27,25,51,10,11,1,2,4,0,2300000,3600000,5,4,0,10208
2017-18,21701187,2018-04-06,5,7,73,92,47,56,32,22,0,27,2,3,4,0,1400000,930000,13,24,0,8402
2017-18,21701188,2018-04-06,15,9,94,93,25,21,54,57,12,6,1,0,4,0,766000,714000,26,15,0,4137
2017-18,21701189,2018-04-06,21,11,122,103,44,20,34,59,27,2,1,2,4,0,753000,659000,14,30,0,7139
2017-18,21701190,2018-04-06,27,12,96,113,34,44,44,35,12,21,2,2,4,0,6170000,645000,2,29,0,15957
2017-18,21701192,2018-04-07,8,22,115,102,42,28,37,51,13,7,1,2,5,0,1780000,695000,1,27,0,10751
2017-18,21701193,2018-04-07,16,14,96,124,27,26,52,53,3,32,2,0,5,0,3600000,755000,4,7,0,3779
2017-18,21701194,2018-04-07,18,26,102,108,64,45,15,34,6,11,2,3,5,0,1710000,1800000,8,17,0,37875
2017-18,21701195,2018-04-07,21,3,126,120,45,57,34,22,11,7,1,6,5,0,3500000,659000,3,30,0,26347
2017-18,21701196,2018-04-07,2,23,105,116,48,45,31,34,6,13,2,2,5,0,2300000,823000,12,17,0,19157
2017-18,21701197,2018-04-08,5,29,123,117,47,35,33,45,20,4,1,2,6,0,726000,930000,28,24,0,6554
2017-18,21701198,2018-04-08,30,10,97,109,24,49,56,30,3,20,2,1,6,0,925000,1200000,25,9,0,12159
2017-18,21701199,2018-04-08,17,9,130,117,21,38,58,41,20,1,1,1,6,0,766000,710000,26,21,0,5903
2017-18,21701200,2018-04-08,4,7,101,112,24,57,55,22,2,22,2,2,6,0,1400000,1500000,13,19,0,5600
2017-18,21701201,2018-04-08,20,12,97,112,34,46,45,33,0,22,2,0,6,0,6170000,632000,2,20,0,15600
2017-18,21701202,2018-04-08,13,6,112,106,23,54,57,25,6,13,1,2,6,0,2300000,991000,5,23,0,10075
2017-18,21701203,2018-04-08,3,11,117,100,57,20,23,60,24,3,1,4,6,0,753000,3500000,14,3,0,14114
2017-18,21701204,2018-04-09,7,17,108,98,58,38,22,42,19,17,1,3,0,0,710000,1400000,21,13,0,8707
